1020 nodes, 2522 edges.
95	1005	0.83
96	998	0.83
97	1008	0.83
98	1005	0.83
98	1004	0.83
99	1005	0.83
99	1006	0.83
100	262	0.83
101	1008	0.83
102	848	0.83
103	848	0.83
104	312	0.83
105	848	0.83
106	848	0.83
106	312	0.83
107	848	0.83
108	848	0.83
109	998	0.83
200	455	1.00
201	203	0.19
202	455	0.19
203	202	0.17
204	205	0.27
204	213	0.43
204	214	0.51
204	9	0.42
205	212	0.20
205	9	0.42
205	10	0.67
205	485	0.27
206	200	0.78
206	208	0.24
206	214	0.41
206	10	0.67
207	208	1.06
207	210	0.96
207	272	0.23
207	276	0.69
207	12	0.67
208	206	0.24
208	207	1.06
209	210	0.57
209	211	0.56
209	11	0.83
209	468	0.67
210	207	0.96
210	209	0.57
210	232	0.48
210	236	0.29
210	12	0.67
211	208	0.56
212	213	0.20
212	453	0.32
213	204	0.43
213	9	0.42
213	467	0.29
213	474	0.33
214	204	0.51
214	206	0.41
215	216	0.17
215	220	0.28
215	223	0.53
216	215	0.17
216	219	0.15
216	221	0.12
216	222	0.19
216	11	0.83
217	209	0.42
218	221	0.27
218	222	0.19
219	220	0.17
220	217	0.40
220	229	0.60
221	216	0.12
221	224	0.15
221	11	0.83
222	216	0.19
222	219	0.22
223	215	0.53
223	227	2.35
223	229	0.26
223	12	0.67
224	221	0.15
224	227	0.62
224	233	0.36
225	234	0.34
225	237	0.72
225	538	0.53
226	228	1.20
226	235	0.31
226	602	0.72
227	224	0.62
227	226	0.51
227	234	0.34
227	14	0.83
228	226	1.20
228	231	1.43
228	596	0.93
229	223	0.26
229	230	0.27
230	229	0.27
230	236	0.15
231	228	1.43
231	230	0.33
231	232	0.12
232	210	0.48
232	231	0.12
232	242	0.43
233	532	0.23
234	225	0.34
234	227	0.34
234	235	0.24
235	225	0.22
235	226	0.31
235	601	0.69
236	210	0.29
236	230	0.15
236	232	0.26
237	233	0.12
237	234	0.93
237	241	0.33
238	239	0.24
238	575	0.17
239	240	0.30
239	241	0.34
240	537	0.21
240	573	0.09
241	237	0.33
241	238	0.17
241	239	0.34
241	532	0.26
242	231	0.43
242	243	0.40
243	242	0.40
243	244	0.48
243	245	1.13
243	13	0.58
244	243	0.48
245	243	1.13
246	80	0.83
246	81	0.83
246	82	0.83
246	247	2.24
247	246	2.24
247	248	0.45
247	1008	2.42
248	247	0.45
248	830	2.87
249	254	0.72
249	852	0.77
249	1008	4.48
250	267	0.40
250	890	0.12
250	54	0.63
251	256	0.94
251	262	1.03
251	267	1.60
252	254	0.55
252	261	1.11
252	265	1.20
253	255	1.20
253	266	2.00
253	886	1.80
253	38	0.83
254	249	0.72
254	252	0.55
254	880	3.09
254	32	1.08
254	37	0.78
255	253	1.20
255	263	1.20
255	265	2.40
256	251	0.94
256	268	0.80
256	978	0.69
257	258	0.30
257	886	0.90
258	257	0.30
258	259	1.40
258	264	0.60
258	1018	0.80
259	258	1.40
259	645	3.00
259	897	0.90
260	886	2.10
260	47	0.75
261	252	1.11
261	262	1.63
261	37	0.78
261	45	1.08
262	93	0.83
262	100	0.83
262	251	1.03
262	261	1.63
262	45	1.08
262	978	1.21
263	255	1.20
263	264	0.40
263	890	1.00
263	46	0.67
264	257	1.65
264	258	0.60
264	263	0.40
265	254	1.35
265	255	2.40
266	253	2.00
266	870	0.50
266	878	2.00
266	37	0.78
267	250	0.40
267	251	1.60
267	268	1.20
268	256	0.80
268	267	1.20
268	888	1.80
269	270	0.29
269	287	0.60
269	298	0.69
270	289	0.48
270	326	0.86
271	201	0.24
271	7	0.67
271	280	0.28
271	284	0.27
272	207	0.23
272	276	0.40
272	277	1.25
273	6	0.67
273	279	0.20
273	281	0.27
273	359	0.24
273	432	0.26
274	283	0.51
274	294	1.00
275	289	0.24
275	313	0.36
276	272	0.40
276	284	0.40
276	8	0.50
277	272	1.25
277	291	0.67
277	309	1.53
278	281	0.35
278	287	0.27
278	427	0.38
279	273	0.20
279	282	0.27
280	201	0.31
280	6	0.67
280	271	0.28
280	283	0.28
281	273	0.27
281	278	0.35
281	297	0.26
281	359	0.20
282	6	0.67
282	279	0.27
282	283	0.27
282	436	0.20
283	280	0.28
283	282	0.27
284	271	0.27
284	276	0.40
285	269	0.30
285	325	0.86
285	29	0.67
286	285	0.45
286	353	0.36
286	31	0.67
287	278	0.27
287	286	0.45
288	269	0.12
288	353	0.48
289	0	1.08
289	275	0.24
289	288	0.48
290	291	0.86
290	295	1.89
291	290	0.86
291	292	0.27
291	293	0.34
292	274	0.80
292	291	0.27
292	293	0.17
293	282	1.03
293	284	0.60
294	274	1.00
294	295	1.20
294	296	0.86
295	290	1.89
295	294	1.20
295	299	2.57
296	294	0.86
296	297	0.26
296	298	0.53
297	4	0.50
297	273	0.34
297	296	0.26
298	4	0.50
298	287	0.69
298	296	0.53
298	299	1.00
299	295	2.57
299	298	1.00
299	315	2.80
300	2	1.08
300	3	1.08
300	301	1.26
300	305	1.27
301	1	1.67
301	300	1.26
301	302	3.48
301	303	3.24
302	301	3.48
302	303	1.20
303	1	1.67
303	75	0.83
303	78	0.83
303	79	0.83
303	84	0.83
303	89	0.83
303	301	3.24
303	302	1.20
303	1019	2.00
304	311	0.18
304	312	0.27
304	320	0.36
305	2	1.08
305	3	1.08
305	300	1.27
305	307	1.08
305	309	0.73
305	1019	1.00
306	0	1.08
306	307	0.24
306	310	0.13
306	311	0.53
307	305	1.08
307	306	0.24
307	308	0.51
308	307	0.51
308	309	2.01
308	310	1.54
309	4	1.08
309	277	2.06
309	305	0.73
309	308	2.01
310	306	0.13
310	308	1.54
310	315	0.43
311	304	0.18
311	306	0.53
311	314	0.27
312	73	0.83
312	78	0.83
312	79	0.83
312	83	0.83
312	84	0.83
312	85	0.83
312	87	0.83
312	88	0.83
312	89	0.83
312	104	0.83
312	106	0.83
312	304	0.27
312	311	0.27
312	314	0.24
313	275	0.36
313	314	0.54
313	315	1.03
314	304	0.20
314	311	0.27
314	312	0.24
314	313	0.54
315	0	1.08
315	299	2.80
315	310	0.43
315	313	1.03
316	318	0.30
316	332	0.20
316	840	0.23
316	26	0.67
317	331	0.27
317	333	1.03
318	316	0.30
318	320	0.55
318	333	0.17
319	328	0.35
319	339	0.52
320	73	0.83
320	89	0.83
320	304	0.36
320	318	0.55
320	334	0.30
321	73	0.83
321	75	0.83
321	76	0.83
321	80	0.83
321	81	0.83
321	82	0.83
321	84	0.83
321	85	0.83
321	86	0.83
321	87	0.83
321	89	0.83
321	317	0.15
321	334	2.06
321	843	0.50
321	25	0.67
322	319	0.73
322	323	0.13
322	832	0.84
323	322	0.13
323	332	0.27
324	322	1.38
324	325	0.91
324	333	1.03
324	28	0.75
324	339	1.20
325	285	0.86
325	324	0.91
325	326	0.51
326	275	0.41
326	289	0.33
326	330	0.94
327	319	0.36
327	329	0.51
327	27	0.67
327	1013	0.74
328	327	0.72
328	338	0.20
329	322	0.90
329	832	0.26
330	326	0.94
330	334	0.69
330	28	0.75
331	332	0.80
331	850	0.51
332	316	0.20
332	323	0.27
332	331	0.80
332	26	0.67
333	318	0.17
333	324	1.03
333	331	0.69
334	320	0.30
334	321	2.06
334	330	0.69
335	757	0.64
335	833	0.60
335	1015	0.27
335	1016	0.24
336	335	0.35
336	1014	0.57
337	336	0.17
337	363	0.19
337	447	0.60
338	328	0.20
338	349	0.36
338	366	0.36
338	447	0.43
338	27	0.67
338	1013	0.32
339	324	1.07
339	350	0.31
339	351	0.40
339	29	0.67
339	398	0.24
340	345	0.15
341	381	0.08
341	407	0.19
342	403	0.19
342	784	0.17
343	377	0.19
343	382	0.17
344	353	0.22
344	354	0.17
344	386	0.20
345	325	0.72
345	352	0.20
346	370	0.19
346	398	0.47
346	31	0.67
346	445	0.20
347	388	0.17
347	443	0.17
348	391	0.17
348	394	0.17
348	36	0.70
349	328	0.20
349	338	0.36
349	350	0.29
350	339	0.31
350	349	0.29
350	397	0.37
351	340	0.19
351	376	0.37
352	286	0.20
353	344	0.16
353	424	0.20
354	344	0.24
354	355	0.16
354	357	0.20
354	31	0.67
355	354	0.22
355	416	0.20
355	422	0.17
355	31	0.67
356	344	0.20
356	424	0.17
357	356	0.19
357	428	0.17
358	355	0.20
358	357	0.17
359	356	0.16
359	427	0.24
359	434	0.26
360	358	0.17
360	429	0.19
361	431	0.26
361	433	0.24
361	437	0.17
362	439	0.24
363	337	0.19
363	757	0.29
363	778	0.33
364	337	0.25
364	367	0.17
364	447	0.27
365	337	0.29
365	364	0.21
365	368	0.22
365	30	0.62
366	364	0.27
366	367	0.19
367	368	0.17
367	399	0.36
368	767	0.19
369	366	0.36
369	399	0.19
370	397	0.17
370	398	0.48
371	370	0.24
371	373	0.19
372	369	0.17
372	371	0.22
373	346	0.19
373	445	0.07
374	372	0.19
374	373	0.17
375	374	0.19
375	380	0.17
376	377	0.17
376	382	0.19
377	346	0.17
377	378	0.19
378	379	0.17
378	383	0.19
379	380	0.19
379	446	0.07
380	404	0.19
380	406	0.19
380	446	0.20
381	404	0.20
381	405	0.08
382	340	0.37
382	408	0.17
383	343	0.19
383	410	0.17
384	379	0.19
384	383	0.17
385	352	0.37
385	353	0.20
386	385	0.17
386	409	0.19
387	342	0.17
387	441	0.17
388	387	0.19
388	800	0.19
389	381	0.19
389	390	0.05
390	341	0.17
390	392	0.17
391	389	0.20
391	390	0.19
391	442	0.19
392	393	0.19
392	420	0.19
392	36	0.70
393	391	0.17
393	394	0.17
394	395	0.19
394	492	0.19
395	421	0.17
395	463	0.20
396	369	0.17
396	371	0.17
397	396	0.19
397	444	0.20
398	339	0.24
398	346	0.60
398	350	0.19
399	400	0.17
399	401	0.17
400	402	0.22
400	807	0.19
401	372	0.24
401	375	0.19
402	401	0.22
402	403	0.24
403	375	0.17
403	404	0.27
404	380	0.19
404	405	0.20
404	407	0.19
404	30	0.62
405	342	0.16
405	441	0.17
406	384	0.19
406	412	0.17
407	406	0.17
407	413	0.22
408	385	0.19
408	409	0.17
409	343	0.17
409	410	0.19
410	411	0.17
410	415	0.19
411	384	0.17
411	412	0.19
412	413	0.17
412	417	0.19
413	414	0.19
413	418	0.24
414	341	0.16
414	392	0.17
415	354	0.20
415	386	0.19
416	411	0.19
416	415	0.17
417	416	0.19
417	422	0.20
418	417	0.17
418	423	0.26
419	414	0.17
419	418	0.19
420	419	0.17
420	473	0.20
421	393	0.19
421	420	0.19
422	355	0.24
422	423	0.16
422	425	0.20
423	5	0.83
423	422	0.22
423	426	0.26
423	451	0.17
424	5	0.83
424	278	0.27
424	427	0.08
425	358	0.19
426	425	0.17
426	430	0.22
427	278	0.38
427	281	0.15
427	359	0.24
428	360	0.17
428	434	0.07
429	361	0.19
429	425	0.17
429	430	0.17
430	435	0.24
430	448	0.19
431	360	0.12
431	434	0.26
432	279	0.20
432	433	0.22
433	361	0.24
433	431	0.07
434	359	0.26
434	431	0.26
434	432	0.13
435	361	0.22
435	362	0.22
436	433	0.17
437	438	0.19
438	283	0.20
439	440	0.22
440	280	0.26
441	389	0.13
441	442	0.19
442	388	0.17
442	443	0.17
443	348	0.19
443	503	0.19
444	338	0.16
444	349	0.20
445	346	0.20
445	378	0.09
445	446	0.16
446	374	0.09
446	380	0.20
446	445	0.16
447	337	0.60
447	338	0.43
447	30	0.62
448	476	0.16
448	518	0.17
449	491	17.00
449	496	0.17
449	506	0.19
449	43	0.67
450	490	13.00
450	494	0.16
451	419	0.18
451	423	0.24
451	473	0.16
452	458	0.46
452	467	0.13
452	474	0.24
453	212	0.32
453	454	0.23
453	474	0.26
453	512	0.20
454	453	0.33
454	470	0.17
454	519	0.18
454	43	0.67
455	5	0.83
455	7	0.67
455	487	0.16
455	488	0.24
456	489	0.24
456	506	0.17
456	805	0.19
457	459	0.35
457	504	0.17
457	36	0.70
458	452	0.32
458	463	0.22
458	498	0.18
458	36	0.70
459	347	0.19
459	802	0.17
460	456	0.23
460	507	0.16
461	449	18.00
461	497	0.16
462	212	0.27
462	485	0.08
463	458	0.16
463	478	0.20
463	516	0.22
464	479	0.12
464	483	0.19
465	458	0.11
465	479	0.16
465	486	0.17
466	348	0.19
466	503	0.17
467	482	0.16
467	486	0.19
468	209	0.67
468	544	0.38
468	546	0.40
469	462	0.19
469	480	0.19
470	454	0.24
470	475	0.16
470	514	0.20
471	461	13.00
471	508	0.19
472	460	0.17
472	818	0.19
472	43	0.67
473	7	0.67
473	451	0.22
473	477	0.20
473	516	0.17
474	213	0.33
474	452	0.34
474	453	0.18
474	511	0.26
475	470	0.22
475	481	0.20
475	567	0.17
476	426	0.19
476	451	0.18
477	476	0.17
477	518	0.17
478	464	0.08
478	517	0.17
479	7	0.67
479	464	0.12
479	465	0.16
479	478	0.09
480	470	0.20
480	481	0.22
481	484	0.19
481	568	0.24
482	204	0.31
483	464	0.19
483	488	0.27
483	517	0.20
484	469	0.19
484	545	0.13
485	468	0.26
485	544	0.15
486	465	0.17
486	482	0.28
487	435	0.24
487	448	0.17
488	214	1.60
488	455	0.24
488	483	0.27
488	487	0.22
489	457	0.25
489	505	0.22
489	804	0.24
490	466	13.00
490	493	0.22
491	450	20.00
491	495	0.22
491	505	0.24
492	466	0.16
492	493	0.17
493	494	0.17
494	495	0.27
494	510	0.17
495	491	0.22
495	496	0.21
495	511	0.24
496	449	0.17
496	497	0.24
496	512	0.19
497	499	0.17
497	513	0.17
498	395	0.19
498	492	0.17
499	471	0.17
499	502	0.17
500	472	0.17
500	509	0.17
501	471	13.00
501	502	0.17
502	515	0.19
502	565	0.19
502	43	0.67
503	459	0.16
503	504	0.35
504	450	0.17
504	505	0.25
505	489	0.22
505	491	0.24
505	506	0.23
506	449	0.19
506	456	0.17
506	507	0.23
507	461	0.17
507	508	0.17
508	472	0.17
508	509	0.17
509	501	0.19
509	563	0.19
510	452	0.18
510	498	0.35
511	474	0.26
511	495	0.24
511	510	0.27
512	453	0.20
512	496	0.19
512	511	0.21
513	454	0.18
513	512	0.25
514	499	0.19
514	513	0.17
515	475	0.20
515	514	0.17
516	421	0.20
516	463	0.16
516	473	0.24
517	477	0.19
517	516	0.20
518	483	0.19
518	488	0.19
519	462	0.17
519	480	0.24
520	526	0.20
520	527	0.19
520	550	0.24
520	554	0.21
520	681	0.22
521	528	14.00
521	550	0.22
521	551	0.22
521	44	0.67
522	529	0.24
522	541	0.26
522	552	0.26
522	580	0.16
523	535	0.21
523	656	0.17
523	672	0.20
524	536	0.24
524	585	0.20
524	594	0.17
524	52	0.50
525	462	0.16
525	469	0.07
526	520	0.20
526	527	0.07
526	715	0.20
527	547	0.17
527	562	0.17
528	548	0.17
528	564	13.00
529	522	0.17
529	540	0.20
529	567	0.22
529	44	0.67
530	569	0.17
530	571	0.17
531	532	0.20
531	570	0.11
532	218	0.36
532	241	0.26
532	570	0.40
532	572	0.19
532	14	0.83
533	530	0.19
533	541	0.24
533	572	0.22
534	554	0.20
534	558	0.19
534	588	0.20
534	720	0.17
535	523	0.21
535	560	0.16
535	587	13.00
535	588	0.20
536	524	0.17
536	539	0.24
536	543	0.20
537	538	0.19
537	573	0.19
537	14	0.83
538	225	0.53
538	578	0.19
539	536	0.17
539	579	0.22
539	583	0.20
540	530	0.19
540	541	0.24
541	522	0.26
541	533	0.24
541	576	0.22
542	539	0.20
542	543	0.24
543	537	0.19
543	578	0.24
544	525	0.07
544	546	0.29
545	525	0.21
545	546	0.13
546	531	0.11
547	528	0.17
547	550	0.19
548	549	0.19
548	551	0.19
549	529	0.20
549	566	0.17
550	520	0.24
550	521	0.22
550	44	0.67
550	555	0.17
551	521	0.22
551	552	0.24
551	557	0.17
552	522	0.26
552	549	0.19
552	551	0.24
553	520	0.19
553	725	0.17
554	520	0.21
554	534	0.20
554	553	0.11
554	44	0.67
555	534	0.17
555	554	0.08
556	521	13.00
556	555	0.17
557	556	0.17
557	559	0.19
558	556	14.00
558	559	0.17
559	582	0.19
559	586	0.17
560	561	0.19
560	584	0.19
561	523	0.07
561	672	0.20
562	500	0.19
562	715	0.16
563	547	0.19
563	562	0.17
564	501	14.00
564	563	0.17
565	548	0.17
565	564	0.17
566	515	0.19
566	565	0.19
567	475	0.24
567	529	0.16
567	566	0.20
568	540	0.22
568	567	0.20
569	484	0.19
569	568	0.19
570	545	0.20
570	569	0.17
570	571	0.22
571	572	0.24
572	238	0.22
572	532	0.19
572	533	0.22
573	542	0.19
573	574	0.17
574	239	0.19
574	575	0.19
575	533	0.17
575	576	0.19
576	577	0.24
576	580	0.20
577	542	0.22
577	574	0.19
578	524	0.20
578	537	0.18
578	594	0.51
579	539	0.16
579	577	0.20
579	580	0.24
580	522	0.22
580	579	0.17
580	581	0.20
581	552	0.17
581	557	0.19
582	579	0.20
582	581	0.19
583	582	0.17
583	586	0.19
584	536	0.20
584	583	0.17
584	52	0.50
585	561	0.24
585	584	0.19
586	560	0.17
586	587	0.17
587	558	0.17
587	588	0.07
588	534	0.20
588	535	0.20
588	720	0.13
589	534	0.19
589	553	0.19
590	593	0.33
590	594	0.69
590	944	1.27
591	610	0.27
591	945	1.20
592	599	0.30
592	605	0.30
592	606	0.22
593	639	0.67
594	524	0.24
594	590	0.48
595	596	0.77
595	598	0.17
596	228	0.93
596	597	0.17
596	16	0.67
597	596	0.17
597	598	0.74
597	618	0.88
598	607	0.22
598	609	0.19
599	600	0.17
599	608	0.50
599	611	0.56
600	603	0.35
600	15	1.00
601	602	0.14
601	604	0.22
601	15	1.00
602	226	0.72
602	605	0.28
602	620	0.34
603	225	0.72
604	592	0.22
604	603	0.24
605	592	0.30
605	602	0.28
605	604	0.09
606	595	0.22
606	605	0.38
607	599	0.26
607	606	0.22
607	16	0.67
608	607	0.24
608	609	0.22
609	613	0.17
609	617	0.91
610	600	0.36
611	591	0.42
611	610	0.10
612	608	0.24
612	611	0.38
613	612	0.22
613	615	0.19
614	612	0.24
614	615	0.22
615	614	0.22
615	616	0.24
615	918	1.07
616	613	0.46
616	615	0.24
616	617	0.22
616	18	0.83
617	616	0.22
617	618	0.14
618	597	0.88
618	617	0.14
618	917	1.60
619	620	0.77
620	595	0.33
620	619	0.77
620	16	0.67
621	622	0.48
621	882	0.86
622	621	0.48
622	635	0.33
622	645	1.03
622	49	0.50
623	626	0.07
623	640	0.51
623	645	1.03
623	60	0.58
624	628	0.60
624	640	0.43
624	652	0.81
624	48	0.75
625	637	0.13
625	639	0.13
625	657	55.00
626	623	0.07
626	891	0.67
626	898	0.60
626	57	0.53
627	629	0.47
627	641	0.53
627	642	1.00
628	624	0.60
628	627	1.10
628	631	0.69
628	652	0.47
628	61	0.67
629	627	0.47
629	628	0.53
629	631	0.40
629	901	0.65
629	60	0.58
629	1012	0.73
630	645	0.30
630	898	1.00
631	629	0.40
631	636	0.22
631	923	0.41
631	63	0.75
632	633	0.57
632	643	0.18
632	39	1.08
633	634	0.26
633	648	1.08
633	666	0.56
633	884	0.69
634	633	0.26
634	643	0.43
634	1018	0.27
635	622	0.33
635	644	0.24
635	649	0.51
636	631	0.22
636	637	0.13
636	712	0.52
636	61	0.67
637	625	0.13
637	636	0.13
637	922	0.43
638	946	1.20
639	625	0.13
639	658	0.33
639	51	0.53
640	623	0.51
640	624	0.43
640	641	0.60
641	627	0.53
641	640	0.60
641	892	0.73
641	60	0.58
642	895	0.60
643	621	0.40
643	634	0.34
644	635	0.21
644	699	0.43
644	1017	0.27
645	259	3.00
645	622	1.03
645	623	1.03
645	630	0.30
645	48	0.75
646	655	0.17
646	752	0.22
647	646	0.22
647	709	0.22
648	633	1.08
648	664	0.27
648	678	0.34
648	682	0.17
648	884	1.00
649	635	0.51
650	739	0.22
651	649	0.08
651	700	0.17
651	49	0.50
652	624	0.81
652	705	0.77
652	711	0.20
652	61	0.67
653	703	0.17
653	750	0.17
654	628	1.14
654	707	0.53
654	711	0.25
654	50	0.58
655	653	0.19
655	708	0.17
656	535	14.00
656	670	0.22
657	671	0.17
657	755	13.00
658	672	0.47
658	51	0.53
659	665	0.19
659	679	0.22
659	680	0.24
660	646	0.17
660	753	0.17
661	667	0.20
661	692	0.22
662	668	0.19
662	694	0.22
663	590	0.47
663	593	0.20
663	52	0.50
664	648	0.27
664	676	0.31
665	677	0.19
665	716	0.17
665	41	0.67
666	650	0.27
666	687	0.16
667	689	0.19
667	729	0.17
667	42	0.58
668	669	0.19
668	721	0.17
669	535	0.20
669	670	0.19
670	662	0.24
670	697	0.19
671	660	0.19
671	710	0.17
672	523	0.20
672	663	0.47
672	719	0.19
672	749	0.17
673	674	0.19
673	777	0.24
674	675	0.13
674	717	0.19
675	714	0.05
675	715	0.20
675	776	0.20
675	41	0.67
676	740	0.15
677	680	0.19
677	718	0.17
678	648	0.34
678	676	0.19
678	679	0.34
678	41	0.67
679	659	0.22
679	678	0.34
679	684	0.17
680	659	0.24
680	681	0.22
680	686	0.17
681	520	0.22
681	680	0.22
681	718	0.24
682	737	0.21
683	678	0.17
683	682	0.20
684	683	0.17
684	731	0.19
685	659	0.17
685	684	0.17
686	685	0.19
686	726	0.19
686	41	0.67
687	688	0.17
687	735	0.17
687	42	0.58
688	667	0.17
688	692	0.20
688	42	0.58
689	690	0.17
689	693	0.20
690	668	0.17
690	723	0.22
691	650	0.17
691	687	0.20
692	691	0.22
692	733	0.19
693	661	0.24
693	695	0.17
694	690	0.26
694	693	0.22
695	722	0.17
695	744	0.17
695	42	0.58
696	662	0.19
696	697	0.19
697	698	0.17
697	747	0.17
698	656	14.00
698	672	0.17
698	51	0.53
699	649	0.24
699	700	0.09
699	49	0.50
700	701	0.17
700	742	0.17
701	703	0.17
701	750	0.17
701	50	0.58
702	728	0.17
702	743	0.17
703	651	0.17
703	706	0.17
704	639	0.53
704	657	0.17
705	651	0.17
705	706	0.22
705	50	0.58
706	707	0.22
706	711	0.69
707	653	0.17
707	708	0.24
708	647	0.22
708	654	0.86
709	660	0.17
709	710	0.24
709	50	0.58
710	713	0.45
711	652	0.20
711	654	0.25
712	709	0.40
712	713	0.26
713	637	0.29
713	639	0.51
713	657	1.00
713	51	0.53
714	500	0.19
714	818	0.24
715	526	0.20
715	675	0.20
715	717	0.21
716	673	0.17
717	677	0.17
717	716	0.19
718	526	0.12
718	715	0.24
719	585	0.19
719	594	0.20
720	669	0.17
720	721	0.19
721	589	0.17
721	723	0.17
721	42	0.58
722	694	0.24
722	696	0.17
723	724	0.22
723	727	0.17
724	589	0.17
724	725	0.24
725	681	0.22
725	686	0.17
726	724	0.17
726	727	0.17
727	689	0.17
727	729	0.19
728	661	0.19
728	695	0.19
729	730	0.17
729	732	0.17
730	685	0.19
730	726	0.19
731	730	0.17
731	732	0.17
732	688	0.17
732	735	0.17
733	728	0.17
733	743	0.17
734	691	0.19
734	733	0.17
735	736	0.17
735	738	0.17
736	683	0.19
736	731	0.17
737	736	0.19
737	738	0.22
738	666	0.22
739	734	0.12
739	741	0.24
740	665	0.17
740	679	0.19
741	699	0.22
741	1017	0.53
742	734	0.17
742	741	0.11
743	701	0.17
743	742	0.17
744	702	0.19
744	751	0.17
745	722	0.22
745	744	0.17
746	696	0.17
746	745	0.17
747	746	0.19
747	754	0.17
748	698	13.00
748	747	0.17
749	748	0.17
749	756	0.17
750	702	0.17
750	751	0.19
751	655	0.17
751	752	0.17
752	745	0.22
752	753	0.17
753	746	0.17
753	754	0.19
754	671	0.17
754	755	0.17
755	748	13.00
755	756	0.17
756	704	0.17
757	335	0.64
757	363	0.29
757	778	0.19
757	785	0.20
757	34	0.75
758	764	0.24
758	771	0.24
759	760	0.26
759	781	0.42
759	34	0.75
